orderID,candidate_address,is_comp,subject_address,bath_score_diff,full_baths_diff,half_baths_diff,room_count_diff,bedrooms_diff,effective_age_diff,subject_age_diff,lot_size_sf_diff,gla_diff,abs_bath_score_diff,abs_full_bath_diff,abs_half_bath_diff,abs_room_count_diff,abs_bedrooms_diff,abs_effective_age_diff,abs_subject_age_diff,abs_lot_size_sf_diff,abs_gla_diff,distance_to_subject_km,same_property_type,sold_recently
4762597,930 Amberdale Cres,1,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,0.0,0.0,-24.0,0.0,,0.0,0.5,1.0,,0.0,0.0,24.0,0.0,,0.0,0.15,1.0,0
4762597,771 Ashwood Dr,1,142-950 Oakview Ave Kingston ON K7M 6W8,0.5,0.0,,0.0,0.0,-24.0,0.0,,0.0,0.5,0.0,,0.0,0.0,24.0,0.0,,0.0,0.02,1.0,1
4762597,995 Amberdale Cres,1,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,0.0,0.0,-24.0,0.0,,0.0,0.5,1.0,,0.0,0.0,24.0,0.0,,0.0,0.09,1.0,1
4762597,463 Conservatory Dr,0,142-950 Oakview Ave Kingston ON K7M 6W8,-1.5,-2.0,,-5.0,0.0,,,,-456.0,1.5,2.0,,5.0,0.0,,,,456.0,1.875,0.0,1
4762597,311 Janette St,0,142-950 Oakview Ave Kingston ON K7M 6W8,-2.5,-3.0,,-5.0,0.0,,,,-456.0,2.5,3.0,,5.0,0.0,,,,456.0,1.507,1.0,1
4762597,4056 Bath Rd,0,142-950 Oakview Ave Kingston ON K7M 6W8,-2.5,-3.0,,-7.0,-1.0,,,,,2.5,3.0,,7.0,1.0,,,,,1.957,0.0,1
4762597,786 HIGH GATE PARK Dr,0,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,-1.0,0.0,,,,-256.0,0.5,1.0,,1.0,0.0,,,,256.0,1.316,0.0,1
4762597,784 Downing St,0,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,-6.0,-2.0,,,,-206.0,0.5,1.0,,6.0,2.0,,,,206.0,0.654,0.0,1
4762597,593 Roosevelt Dr,0,142-950 Oakview Ave Kingston ON K7M 6W8,-1.5,-2.0,,0.0,-1.0,,,,-836.0,1.5,2.0,,0.0,1.0,,,,836.0,1.589,0.0,1
4762597,657 Gwen Ave,0,142-950 Oakview Ave Kingston ON K7M 6W8,-2.0,-2.0,0.0,-5.0,-1.0,,,,-956.0,2.0,2.0,0.0,5.0,1.0,,,,956.0,1.757,0.0,1
4762597,1341 TREMONT Dr,0,142-950 Oakview Ave Kingston ON K7M 6W8,-1.5,-2.0,,-3.0,0.0,,,,-506.0,1.5,2.0,,3.0,0.0,,,,506.0,1.934,1.0,1
4762597,Unit 402 - 649 DAVIS Dr,0,142-950 Oakview Ave Kingston ON K7M 6W8,0.5,0.0,,-1.0,1.0,,,,-56.0,0.5,0.0,,1.0,1.0,,,,56.0,,0.0,1
4762597,1028 Bauder Cres,0,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,-4.0,1.0,-15.0,9.0,,144.0,0.5,1.0,,4.0,1.0,15.0,9.0,,144.0,0.951,0.0,1
4762597,1040 Earnhart St,0,142-950 Oakview Ave Kingston ON K7M 6W8,-2.5,-3.0,,-1.0,0.0,,,,-706.0,2.5,3.0,,1.0,0.0,,,,706.0,1.863,0.0,1
4762597,1028 Bauder Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-4.0,0.0,,,,144.0,,,,4.0,0.0,,,,144.0,,0.0,1
4762597,994 WESTMINSTER Place ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,0.0,,,,-560.0,,,,2.0,0.0,,,,560.0,,0.0,1
4762597,2138 Balantrae Circ,0,142-950 Oakview Ave Kingston ON K7M 6W8,-2.5,-3.0,,-1.0,0.0,,,,-806.0,2.5,3.0,,1.0,0.0,,,,806.0,,0.0,1
4762597,2138 Balantrae Circle ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-1.0,-1.0,,,,-706.0,,,,1.0,1.0,,,,706.0,,0.0,1
4762597,692 Truedell Rd,0,142-950 Oakview Ave Kingston ON K7M 6W8,0.0,0.0,0.0,-2.0,0.0,,,,-208.0,0.0,0.0,0.0,2.0,0.0,,,,208.0,0.797,0.0,1
4762597,728 Sussex Blvd,0,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,1.0,0.0,,,,-256.0,0.5,1.0,,1.0,0.0,,,,256.0,0.676,0.0,1
4762597,728 Sussex Boulevard ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,1.0,0.0,,,,-256.0,,,,1.0,0.0,,,,256.0,,0.0,1
4762597,Unit 51 - 808 Datzell Lane,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,0.0,,,,-56.0,,,,2.0,0.0,,,,56.0,,1.0,1
4762597,1126 Dunham St,0,142-950 Oakview Ave Kingston ON K7M 6W8,-1.5,-2.0,,-8.0,0.0,,,,-1656.0,1.5,2.0,,8.0,0.0,,,,1656.0,1.08,0.0,1
4762597,983 Westminster Place ,0,142-950 Oakview Ave Kingston ON K7M 6W8,0.0,0.0,0.0,-4.0,-2.0,,,,-677.0,0.0,0.0,0.0,4.0,2.0,,,,677.0,,0.0,1
4762597,4061 BATH Rd ,0,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,-6.0,-1.0,-50.0,-26.0,,-776.0,0.5,1.0,,6.0,1.0,50.0,26.0,,776.0,,0.0,1
4762597,661 Roosevelt Dr,0,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,-2.0,1.0,,,,-456.0,0.5,1.0,,2.0,1.0,,,,456.0,1.85,0.0,1
4762597,657 Barnsley Cres,0,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,-5.0,0.0,,,,-457.0,0.5,1.0,,5.0,0.0,,,,457.0,2.031,0.0,1
4762597,418 Conservatory Dr,0,142-950 Oakview Ave Kingston ON K7M 6W8,-1.0,-1.0,0.0,-1.0,0.0,,,,-572.0,1.0,1.0,0.0,1.0,0.0,,,,572.0,1.904,0.0,1
4762597,657 Barnsley Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-5.0,0.0,,,,-462.0,,,,5.0,0.0,,,,462.0,,0.0,1
4762597,1001 Lombardy St,0,142-950 Oakview Ave Kingston ON K7M 6W8,-2.0,-2.0,0.0,-7.0,-1.0,,,,-456.0,2.0,2.0,0.0,7.0,1.0,,,,456.0,1.047,0.0,1
4762597,605 Truedell Rd ,0,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,-1.0,0.0,-15.0,9.0,,-256.0,0.5,1.0,,1.0,0.0,15.0,9.0,,256.0,,0.0,1
4762597,Unit 108 - 835 Milford Dr ,0,142-950 Oakview Ave Kingston ON K7M 6W8,0.5,0.0,,1.0,2.0,-50.0,-26.0,,494.0,0.5,0.0,,1.0,2.0,50.0,26.0,,494.0,,0.0,1
4762597,494 Roosevelt Dr ,0,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,-1.0,0.0,-15.0,9.0,,-256.0,0.5,1.0,,1.0,0.0,15.0,9.0,,256.0,,0.0,1
4762597,393 Bernice Dr ,0,142-950 Oakview Ave Kingston ON K7M 6W8,-2.5,-3.0,,-5.0,-1.0,-15.0,9.0,,-1426.0,2.5,3.0,,5.0,1.0,15.0,9.0,,1426.0,,0.0,1
4762597,871 Crestwood Ave ,0,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,-5.0,-1.0,-15.0,9.0,,-1706.0,0.5,1.0,,5.0,1.0,15.0,9.0,,1706.0,,0.0,1
4762597,760 Grouse Cres ,0,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,0.0,0.0,-15.0,9.0,,-112.0,0.5,1.0,,0.0,0.0,15.0,9.0,,112.0,,0.0,1
4762597,698 Fleet St ,0,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,-5.0,0.0,,,,-449.0,0.5,1.0,,5.0,0.0,,,,449.0,,0.0,1
4762597,912 OAKVIEW St ,0,142-950 Oakview Ave Kingston ON K7M 6W8,0.5,0.0,,-1.0,0.0,,,,-256.0,0.5,0.0,,1.0,0.0,,,,256.0,,1.0,1
4762597,760 Grouse Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,0.0,-1.0,,,,-75.0,,,,0.0,1.0,,,,75.0,,0.0,1
4762597,995 Amberdale Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,0.0,,,,-56.0,,,,2.0,0.0,,,,56.0,,1.0,1
4762597,616 Pimlico Pl ,0,142-950 Oakview Ave Kingston ON K7M 6W8,-1.5,-2.0,,-4.0,0.0,,,,-706.0,1.5,2.0,,4.0,0.0,,,,706.0,,0.0,1
4762597,616 Pimlico Place ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-4.0,-1.0,,,,-706.0,,,,4.0,1.0,,,,706.0,,0.0,1
4762597,792 Safari Dr ,0,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,-1.0,0.0,-15.0,9.0,,-291.0,0.5,1.0,,1.0,0.0,15.0,9.0,,291.0,,0.0,1
4762597,667 Truedell Rd ,0,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,-4.0,0.0,-15.0,9.0,,-256.0,0.5,1.0,,4.0,0.0,15.0,9.0,,256.0,,0.0,1
4762597,995 Waterbury Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-6.0,-1.0,,,,-706.0,,,,6.0,1.0,,,,706.0,,0.0,1
4762597,Unit 305 - 675 Davis Drive W ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-3.0,1.0,,,,-56.0,,,,3.0,1.0,,,,56.0,,0.0,1
4762597,Unit 101 - 1010 Pembridge Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,3.0,,,,,794.0,,,,3.0,,,,,794.0,,0.0,1
4762597,Unit 309 - 675 Davis Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,1.0,,,,-56.0,,,,2.0,1.0,,,,56.0,,0.0,1
4762597,530 Canterbury Cres ,0,142-950 Oakview Ave Kingston ON K7M 6W8,-2.5,-3.0,,-10.0,-1.0,,,,-1770.0,2.5,3.0,,10.0,1.0,,,,1770.0,,0.0,1
4762597,530 Canterbury Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-10.0,-1.0,,,,-1680.0,,,,10.0,1.0,,,,1680.0,,0.0,1
4762597,490 Kirkwood Rd ,0,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,-1.0,1.0,,,,144.0,0.5,1.0,,1.0,1.0,,,,144.0,,0.0,1
4762597,829 Larchwood Cres ,0,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,1.0,0.0,-15.0,9.0,,-706.0,0.5,1.0,,1.0,0.0,15.0,9.0,,706.0,,0.0,1
4762597,829 Larchwood Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,1.0,-1.0,,,,-706.0,,,,1.0,1.0,,,,706.0,,0.0,1
4762597,1097 Craig Lane ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-4.0,0.0,,,,-256.0,,,,4.0,0.0,,,,256.0,,1.0,1
4762597,633 Davis Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,0.0,,,,-256.0,,,,2.0,0.0,,,,256.0,,0.0,1
4762597,1512 Crimson Cres ,0,142-950 Oakview Ave Kingston ON K7M 6W8,-2.5,-3.0,,-8.0,0.0,15.0,39.0,,-706.0,2.5,3.0,,8.0,0.0,15.0,39.0,,706.0,,0.0,1
4762597,1512 Crimson Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-8.0,0.0,,,,-706.0,,,,8.0,0.0,,,,706.0,,0.0,1
4762597,842 Milford Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,-1.0,,,,-229.0,,,,2.0,1.0,,,,229.0,,0.0,1
4762597,880 Winchester Lane ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-3.0,0.0,,,,-256.0,,,,3.0,0.0,,,,256.0,,1.0,1
4762597,269 HOLDEN Street ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,-1.0,,,,-1206.0,,,,2.0,1.0,,,,1206.0,,0.0,1
4762597,781 Downing Street ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-6.0,-1.0,,,,-706.0,,,,6.0,1.0,,,,706.0,,0.0,1
4762597,1097 Pinewood Place ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-1.0,0.0,,,,-256.0,,,,1.0,0.0,,,,256.0,,0.0,1
4762597,1105 Dunham Street ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-7.0,-1.0,,,,-256.0,,,,7.0,1.0,,,,256.0,,0.0,1
4762597,355 Tanglewood Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-4.0,-1.0,,,,-706.0,,,,4.0,1.0,,,,706.0,,0.0,1
4762597,792 Clark Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,0.0,,,,,,,,2.0,0.0,,,,,,0.0,1
4762597,871 Larchwood Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-1.0,0.0,,,,,,,,1.0,0.0,,,,,,0.0,1
4762597,Unit 307 - 835 Milford Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-1.0,1.0,,,,194.0,,,,1.0,1.0,,,,194.0,,0.0,1
4762597,1949 BATH Road ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-3.0,-1.0,,,,,,,,3.0,1.0,,,,,,0.0,1
4762597,423 Carrie Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-6.0,-1.0,,,,,,,,6.0,1.0,,,,,,0.0,1
4762597,1034 Craig Lane ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,3.0,0.0,,,,-56.0,,,,3.0,0.0,,,,56.0,,1.0,1
4762597,782 Cedarwood Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-6.0,-1.0,,,,144.0,,,,6.0,1.0,,,,144.0,,0.0,1
4762597,1070 Dillingham Street ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-7.0,0.0,,,,,,,,7.0,0.0,,,,,,0.0,1
4762597,913 Lancaster Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-1.0,-2.0,,,,-856.0,,,,1.0,2.0,,,,856.0,,0.0,1
4762597,767 Downing Street ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,0.0,0.0,,,,-256.0,,,,0.0,0.0,,,,256.0,,0.0,1
4762597,Unit 107 - 845 Milford Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,1.0,2.0,,,,494.0,,,,1.0,2.0,,,,494.0,,0.0,1
4762597,481 Citation Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,-1.0,,,,-706.0,,,,2.0,1.0,,,,706.0,,0.0,1
4762597,771 Birkley Place ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,0.0,0.0,,,,-256.0,,,,0.0,0.0,,,,256.0,,0.0,1
4762597,1373 Fisher Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,-2.0,,,,-456.0,,,,2.0,2.0,,,,456.0,,0.0,1
4762597,Unit 90 - 857 Datzell Lane S ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-3.0,0.0,,,,-256.0,,,,3.0,0.0,,,,256.0,,1.0,1
4762597,897 Lancaster Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-4.0,-1.0,,,,-706.0,,,,4.0,1.0,,,,706.0,,0.0,1
4762597,825 Purcell Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-3.0,-1.0,,,,-256.0,,,,3.0,1.0,,,,256.0,,0.0,1
4762597,1239 Katharine Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,-1.0,,,,-706.0,,,,2.0,1.0,,,,706.0,,0.0,1
4762597,Unit 507 - 675 Davis Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-1.0,1.0,,,,-56.0,,,,1.0,1.0,,,,56.0,,0.0,1
4762597,Unit 206 - 835 Milford Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-1.0,1.0,,,,94.0,,,,1.0,1.0,,,,94.0,,0.0,1
4762597,888 Clearfield Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-3.0,0.0,,,,-256.0,,,,3.0,0.0,,,,256.0,,0.0,1
4762597,969 Mona Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-7.0,-1.0,,,,-1706.0,,,,7.0,1.0,,,,1706.0,,0.0,1
4762597,862 Kilburn Street ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-7.0,-1.0,,,,-256.0,,,,7.0,1.0,,,,256.0,,0.0,1
4762597,1220 Humberside Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-6.0,-2.0,,,,-1206.0,,,,6.0,2.0,,,,1206.0,,0.0,1
4762597,700 LAIDLAW Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,-1.0,,,,-256.0,,,,2.0,1.0,,,,256.0,,0.0,1
4762597,1246 Carmil Boulevard ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,0.0,0.0,,,,144.0,,,,0.0,0.0,,,,144.0,,0.0,1
4762597,1511 CRIMSON Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-4.0,0.0,,,,-256.0,,,,4.0,0.0,,,,256.0,,0.0,1
4762597,486 Evangeline Avenue ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,0.0,,,,-256.0,,,,2.0,0.0,,,,256.0,,0.0,1
4762597,834 CEDARWOOD Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,0.0,0.0,,,,-256.0,,,,0.0,0.0,,,,256.0,,0.0,1
4762597,941 AMBLESIDE Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-1.0,-3.0,,,,-706.0,,,,1.0,3.0,,,,706.0,,0.0,1
4762597,693 Millwood Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-4.0,1.0,,,,-706.0,,,,4.0,1.0,,,,706.0,,0.0,1
4762597,852 Development Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-4.0,-1.0,,,,-1206.0,,,,4.0,1.0,,,,1206.0,,0.0,1
4762597,1173 Bentley Terrace ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-6.0,-1.0,,,,-1206.0,,,,6.0,1.0,,,,1206.0,,0.0,1
4762597,950 Oakview Avenue ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-6.0,0.0,,,,-56.0,,,,6.0,0.0,,,,56.0,,1.0,1
4762597,824 Slocan Place ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,0.0,,,,,,,,2.0,0.0,,,,,,0.0,1
4762597,691 HIGH GATE PARK Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,0.0,-1.0,,,,-256.0,,,,0.0,1.0,,,,256.0,,0.0,1
4762597,994 Hudson Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,0.0,,,,-706.0,,,,2.0,0.0,,,,706.0,,0.0,1
4762597,725 Cedarwood Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-4.0,0.0,,,,-256.0,,,,4.0,0.0,,,,256.0,,0.0,1
4762597,1121 Lincoln Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-12.0,-1.0,,,,-256.0,,,,12.0,1.0,,,,256.0,,0.0,1
4762597,Unit 406 - 649 Davis Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-3.0,1.0,,,,-56.0,,,,3.0,1.0,,,,56.0,,0.0,1
4762597,1125 Basswood Place ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,-1.0,,,,-256.0,,,,2.0,1.0,,,,256.0,,0.0,1
4762597,1149 Hudson Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,1.0,-1.0,,,,-706.0,,,,1.0,1.0,,,,706.0,,0.0,1
4762597,479 Kirkwood Road ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,0.0,-1.0,,,,144.0,,,,0.0,1.0,,,,144.0,,0.0,1
4762597,901 Lombardy Street ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-6.0,0.0,,,,-256.0,,,,6.0,0.0,,,,256.0,,0.0,1
4762597,Unit 510 - 675 Davis Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,0.0,,,,-256.0,,,,2.0,0.0,,,,256.0,,0.0,1
4762597,900 DANBURY Road ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-1.0,0.0,,,,-256.0,,,,1.0,0.0,,,,256.0,,0.0,1
4762597,731 Downing Street ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,-3.0,,,,-256.0,,,,2.0,3.0,,,,256.0,,0.0,1
4762597,998 Sprucewood Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-4.0,0.0,,,,-256.0,,,,4.0,0.0,,,,256.0,,0.0,1
4762597,528 Beth Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-3.0,0.0,,,,-256.0,,,,3.0,0.0,,,,256.0,,0.0,1
4762597,1063 Basswood Place ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-1.0,0.0,,,,144.0,,,,1.0,0.0,,,,144.0,,0.0,1
4762597,1349 Tremont Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-1.0,0.0,,,,-706.0,,,,1.0,0.0,,,,706.0,,1.0,1
4762597,371 Tanglewood Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-5.0,-1.0,,,,-1206.0,,,,5.0,1.0,,,,1206.0,,0.0,1
4762597,1203 Carfa Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-4.0,0.0,,,,-706.0,,,,4.0,0.0,,,,706.0,,0.0,1
4762597,929 Clearfield Crescent ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,0.0,,,,-256.0,,,,2.0,0.0,,,,256.0,,0.0,1
4762597,1038 Springfield Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-2.0,0.0,,,,-256.0,,,,2.0,0.0,,,,256.0,,0.0,1
4762597,958 Chancery Street ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-7.0,-1.0,,,,-1206.0,,,,7.0,1.0,,,,1206.0,,0.0,1
4762597,1110 Dunham Street ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-5.0,-1.0,,,,-706.0,,,,5.0,1.0,,,,706.0,,0.0,1
4762597,685 Roosevelt Drive ,0,142-950 Oakview Ave Kingston ON K7M 6W8,,,,-1.0,1.0,,,,-256.0,,,,1.0,1.0,,,,256.0,,0.0,1
4762739,64 Deermist Dr,1,7180 207 HWY Halifax NS B0J2L0,0.5,0.0,,0.0,0.0,-1.0,3.0,,-102.0,0.5,0.0,,0.0,0.0,1.0,3.0,,102.0,3.73,1.0,0
4762739,85 Oceanic Dr,1,7180 207 HWY Halifax NS B0J2L0,0.5,0.0,,0.0,0.0,-1.0,3.0,,-600.0,0.5,0.0,,0.0,0.0,1.0,3.0,,600.0,8.98,1.0,0
4762739,270 Quinlan Dr,1,7180 207 HWY Halifax NS B0J2L0,0.5,0.0,,1.0,1.0,-2.0,2.0,,-162.0,0.5,0.0,,1.0,1.0,2.0,2.0,,162.0,17.33,1.0,0
4762739,638 Myers Point Road,0,7180 207 HWY Halifax NS B0J2L0,0.5,0.0,,4.0,1.0,-4.0,0.0,,364.0,0.5,0.0,,4.0,1.0,4.0,0.0,,364.0,,1.0,0
4762739,281 West Jeddore Road,0,7180 207 HWY Halifax NS B0J2L0,1.0,1.0,0.0,-1.0,0.0,,,,474.0,1.0,1.0,0.0,1.0,0.0,,,,474.0,,1.0,0
4762739,46 Ostrea Lake Road,0,7180 207 HWY Halifax NS B0J2L0,1.0,1.0,0.0,-7.0,0.0,-47.0,-43.0,,-617.0,1.0,1.0,0.0,7.0,0.0,47.0,43.0,,617.0,,1.0,0
4762739,15 Macdonald Lane,0,7180 207 HWY Halifax NS B0J2L0,1.0,1.0,0.0,3.0,1.0,7.0,11.0,,684.0,1.0,1.0,0.0,3.0,1.0,7.0,11.0,,684.0,13.912,1.0,0
4762739,8426 Highway 7,0,7180 207 HWY Halifax NS B0J2L0,1.5,1.0,,-1.0,0.0,-96.0,-92.0,,150.0,1.5,1.0,,1.0,0.0,96.0,92.0,,150.0,13.741,1.0,0
4762739,569 West Jeddore Road,0,7180 207 HWY Halifax NS B0J2L0,0.5,0.0,,2.0,0.0,-1.0,3.0,,180.0,0.5,0.0,,2.0,0.0,1.0,3.0,,180.0,,1.0,0
4762739,9051 Highway 7,0,7180 207 HWY Halifax NS B0J2L0,0.5,0.0,,-8.0,0.0,-19.0,-15.0,,408.0,0.5,0.0,,8.0,0.0,19.0,15.0,,408.0,15.24,1.0,0
4762739,6547 Highway 7,0,7180 207 HWY Halifax NS B0J2L0,0.5,0.0,,-1.0,0.0,-69.0,-65.0,,400.0,0.5,0.0,,1.0,0.0,69.0,65.0,,400.0,6.298,1.0,0
4762739,8179 7 Highway,0,7180 207 HWY Halifax NS B0J2L0,1.5,1.0,,-1.0,1.0,,,,422.0,1.5,1.0,,1.0,1.0,,,,422.0,,1.0,0
4762739,"205 East Petpeswick Road, Musquodoboit Harbour",0,7180 207 HWY Halifax NS B0J2L0,1.5,1.0,,2.0,1.0,-81.0,-77.0,,884.0,1.5,1.0,,2.0,1.0,81.0,77.0,,884.0,,1.0,0
4762739,2 Willowdale Drive,0,7180 207 HWY Halifax NS B0J2L0,0.5,0.0,,-4.0,0.0,-17.0,-13.0,,318.0,0.5,0.0,,4.0,0.0,17.0,13.0,,318.0,,1.0,1
4762739,6820 Highway 7,0,7180 207 HWY Halifax NS B0J2L0,0.5,0.0,,-6.0,0.0,-35.0,-31.0,,600.0,0.5,0.0,,6.0,0.0,35.0,31.0,,600.0,108.218,1.0,1
4762739,425 Highway 357,0,7180 207 HWY Halifax NS B0J2L0,1.5,1.0,,3.0,2.0,-140.0,-136.0,,1180.0,1.5,1.0,,3.0,2.0,140.0,136.0,,1180.0,12.006,1.0,1
4762739,9559 Highway 7,0,7180 207 HWY Halifax NS B0J2L0,0.5,1.0,-1.0,1.0,1.0,-65.0,-61.0,,370.0,0.5,1.0,1.0,1.0,1.0,65.0,61.0,,370.0,17.303,1.0,1
4762739,Lot 1 Highway 357,0,7180 207 HWY Halifax NS B0J2L0,0.5,0.0,,3.0,1.0,,,,315.0,0.5,0.0,,3.0,1.0,,,,315.0,12.103,1.0,1
4762739,8210 Highway 7,0,7180 207 HWY Halifax NS B0J2L0,1.5,1.0,,3.0,1.0,,,,1060.0,1.5,1.0,,3.0,1.0,,,,1060.0,13.091,1.0,1
4762739,215 Scotsdale Drive,0,7180 207 HWY Halifax NS B0J2L0,-1.5,-2.0,,-10.0,-2.0,-11.0,-7.0,,-2175.0,1.5,2.0,,10.0,2.0,11.0,7.0,,2175.0,,1.0,1
